Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Wyndham Vale,97 Eureka Dr,3,h,,PI,Barry,10/02/2018,27.2,3024.0,,,,,,,Wyndham City Council,,,Western Metropolitan,5262.0
Croydon,9/116 Hull Rd,3,t,,VB,McGrath,20/01/2018,23.0,3136.0,,,,,,,Maroondah City Council,,,Eastern Metropolitan,11925.0
Deer Park,51 Mawson Av,3,h,583799.2206871414,PI,HAR,20/01/2018,14.8,3023.0,3.0,2.0,3.0,542.0,138.0,1975.0,Brimbank City Council,-37.75633,144.7711,Western Metropolitan,6388.0
Ferntree Gully,4 Shannon Av,3,h,843797.7330287866,VB,McGrath,20/01/2018,24.8,3156.0,3.0,1.0,2.0,1065.0,202.0,1950.0,Knox City Council,-37.87592,145.2894,Eastern Metropolitan,10788.0
Plumpton,30 Aubisque Cl,4,h,,PI,YPA,20/01/2018,23.8,3335.0,,,,,,,Melton City Council,,,Western Metropolitan,1490.0
Reservoir,17 Crevelli St,3,h,655789.0032346727,PI,Purplebricks,20/01/2018,12.0,3073.0,3.0,1.0,2.0,,,,Darebin City Council,-37.73097,145.02951,Northern Metropolitan,21650.0
Wallan,20 The Heights,3,h,,PI,Ruralco,20/01/2018,44.2,3756.0,3.0,2.0,2.0,23970.0,297.0,2005.0,Mitchell Shire Council,-37.3902,144.9798,Northern Victoria,3988.0
West Footscray,6/30 Argyle St,1,u,,SP,Burnham,20/01/2018,6.4,3012.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,5058.0
Thomastown,19 Harding St,6,h,925386.8958488206,PI,Ray,27/01/2018,15.3,3074.0,6.0,2.0,2.0,1177.0,180.0,1950.0,Whittlesea City Council,-37.68325,145.00848,Northern Metropolitan,7955.0
Aberfeldie,22 Beaver St,4,h,1677029.864283011,S,Nelson,3/03/2018,7.5,3040.0,4.0,1.0,1.0,789.0,,,Moonee Valley City Council,-37.7579,144.9013,Western Metropolitan,1543.0
Airport West,2/127 McNamara Av,3,h,,PI,Barry,3/03/2018,10.4,3042.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,3464.0
Albanvale,9 Fernhill Ct,3,h,612442.8066288452,PI,YPA,3/03/2018,14.0,3021.0,3.0,2.0,1.0,571.0,,1960.0,Brimbank City Council,-37.74433,144.76655,Western Metropolitan,1899.0
Armadale,14/18 Mercer Rd,2,u,,S,hockingstuart,3/03/2018,6.3,3143.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4836.0
Armadale,18 Royal Cr,5,h,,S,Marshall,3/03/2018,6.3,3143.0,5.0,3.0,4.0,707.0,,,Stonnington City Council,-37.85439,145.01956,Southern Metropolitan,4836.0
Ascot Vale,210/8 Burrowes St,1,u,,VB,Brad,3/03/2018,4.3,3032.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567.0
Ascot Vale,22 Ormond Rd,3,h,1190249.0027553525,SP,Rendina,3/03/2018,4.3,3032.0,3.0,1.0,1.0,379.0,,1910.0,Moonee Valley City Council,-37.77299,144.9298,Western Metropolitan,6567.0
Ascot Vale,107A Walter St,3,h,1075698.6864621346,PI,Hodges,3/03/2018,4.3,3032.0,3.0,2.0,2.0,188.0,137.0,1999.0,Moonee Valley City Council,-37.77637,144.9095,Western Metropolitan,6567.0
Ashburton,6 Orford Rd,4,h,2025483.271697648,S,Jellis,3/03/2018,10.2,3147.0,4.0,3.0,2.0,735.0,,,Boroondara City Council,-37.86226,145.09236,Southern Metropolitan,3052.0
Ashwood,2/9 Jordan St,3,u,,SN,Woodards,3/03/2018,10.2,3147.0,,,,,,,Monash City Council,,,Southern Metropolitan,2894.0
Avondale Heights,2/12 Doyle St,3,u,,SP,Moonee,3/03/2018,9.5,3034.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,4502.0
Avondale Heights,31 Herbert St,3,h,879720.8821032584,VB,Harcourts,3/03/2018,9.5,3034.0,3.0,2.0,2.0,604.0,,2005.0,Moonee Valley City Council,-37.76701,144.85735,Western Metropolitan,4502.0
Avondale Heights,2/4 Weyburn Pl,3,t,,VB,Brad,3/03/2018,9.5,3034.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,4502.0
Balwyn,14 Jersey St,4,h,,VB,Jellis,3/03/2018,7.9,3103.0,4.0,3.0,4.0,696.0,,,Boroondara City Council,-37.81406,145.07663,Southern Metropolitan,5682.0
Balwyn,11A Raynes St,4,h,,VB,Nelson,3/03/2018,7.9,3103.0,4.0,3.0,4.0,382.0,,,Boroondara City Council,-37.80573,145.08994,Southern Metropolitan,5682.0
Balwyn North,15 Hedderwick St,3,h,,SP,Marshall,3/03/2018,9.7,3104.0,3.0,2.0,4.0,674.0,,1950.0,Boroondara City Council,-37.79996,145.09915,Southern Metropolitan,7809.0
Balwyn North,8 Hillview Rd,4,h,1807610.1634512804,PI,RT,3/03/2018,9.7,3104.0,4.0,2.0,2.0,654.0,334.0,2010.0,Boroondara City Council,-37.78458,145.07912,Southern Metropolitan,7809.0
Balwyn North,50 Severn St,4,h,1924602.9612892738,SP,Nelson,3/03/2018,9.7,3104.0,4.0,1.0,2.0,948.0,,,Boroondara City Council,-37.79787,145.06925,Southern Metropolitan,7809.0
Balwyn North,12 Ventnor St,3,h,1543580.5101589425,SP,Fletchers,3/03/2018,9.7,3104.0,3.0,1.0,1.0,624.0,,,Boroondara City Council,-37.78262,145.09411,Southern Metropolitan,7809.0
Bayswater,3/34 Farnham Rd,3,u,,SP,Barry,3/03/2018,23.2,3153.0,,,,,,,Knox City Council,,,Eastern Metropolitan,5030.0
Bentleigh,34 Sunnyside Gr,5,h,,S,Jellis,3/03/2018,11.4,3204.0,5.0,3.0,5.0,648.0,196.0,1920.0,Glen Eira City Council,-37.91816,145.02846,Southern Metropolitan,6795.0
Bentleigh East,32a Brian St,4,t,,S,Buxton,3/03/2018,13.8,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0
Bentleigh East,24 Highview Rd,4,h,1373981.337095462,SN,Hodges,3/03/2018,13.8,3165.0,4.0,2.0,3.0,618.0,,,Glen Eira City Council,-37.92964,145.06568,Southern Metropolitan,10969.0
Blackburn,63 Gardenia St,3,h,,S,Jellis,3/03/2018,13.4,3130.0,3.0,2.0,4.0,1290.0,,,Whitehorse City Council,-37.82537,145.15084,Eastern Metropolitan,5713.0
Blackburn,8 Hillside Cr,4,h,,S,Jellis,3/03/2018,13.4,3130.0,4.0,2.0,4.0,697.0,147.0,1953.0,Whitehorse City Council,-37.82206,145.13923,Eastern Metropolitan,5713.0
Blackburn,19 Patricia Rd,2,h,1135251.9361560834,SN,Noel,3/03/2018,13.4,3130.0,2.0,1.0,0.0,663.0,,,Whitehorse City Council,-37.81495,145.14177,Eastern Metropolitan,5713.0
Blackburn North,1/4 Gay St,3,h,,PI,Noel,3/03/2018,13.4,3130.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,2867.0
Blackburn North,28 Koonung Rd,3,h,1078414.8532180418,SP,Philip,3/03/2018,13.4,3130.0,3.0,1.0,2.0,628.0,,,Whitehorse City Council,-37.8031,145.15318,Eastern Metropolitan,2867.0
Blackburn South,11A Donald St,3,h,1016340.5865660319,SN,Woodards,3/03/2018,13.4,3130.0,3.0,2.0,2.0,345.0,,,Whitehorse City Council,-37.83287,145.14363,Eastern Metropolitan,4387.0
Brighton,115 Male St,2,h,1300116.2765625743,S,Marshall,3/03/2018,10.5,3186.0,2.0,1.0,1.0,216.0,,,Bayside City Council,-37.90951,145.00466,Southern Metropolitan,10579.0
Broadmeadows,7 Gerbert St,3,h,563207.5045701694,PI,YPA,3/03/2018,14.0,3047.0,3.0,1.0,1.0,604.0,86.0,1960.0,Hume City Council,-37.68802,144.93333,Northern Metropolitan,4294.0
Brooklyn,73 Cypress Av,4,h,1244776.8855285088,VB,hockingstuart,3/03/2018,6.4,3012.0,4.0,2.0,2.0,736.0,,,Brimbank City Council,-37.82083,144.84254,Western Metropolitan,962.0
Brunswick,3/203 Brunswick Rd,1,u,,SN,Ray,3/03/2018,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0
Brunswick,112 Moreland Rd,4,h,,PI,Noel,3/03/2018,5.2,3056.0,4.0,1.0,4.0,454.0,,,Moreland City Council,-37.75616,144.9691,Northern Metropolitan,11918.0
Brunswick East,1 Alsace St,3,h,1176813.9920972954,SN,Ray,3/03/2018,4.0,3057.0,3.0,1.0,0.0,430.0,,,Moreland City Council,-37.76225,144.97626,Northern Metropolitan,5533.0
Bulleen,18 Allen St,3,h,1091847.3922758438,PI,Jellis,3/03/2018,10.8,3105.0,3.0,1.0,2.0,604.0,,,Manningham City Council,-37.77685,145.08839,Eastern Metropolitan,4480.0
Bundoora,11 Jones Ct,3,h,899282.8426649136,PI,Barry,3/03/2018,12.1,3083.0,3.0,2.0,3.0,720.0,726.0,,Banyule City Council,-37.69341,145.06023,Northern Metropolitan,10175.0
Bundoora,15 Milton Pde,3,h,691847.5319615874,PI,Ray,3/03/2018,12.1,3083.0,3.0,1.0,1.0,545.0,,,Banyule City Council,-37.69469,145.0625,Northern Metropolitan,10175.0
Camberwell,516 Burke Rd,5,h,2106692.726010571,S,Marshall,3/03/2018,7.7,3124.0,5.0,2.0,2.0,838.0,295.0,2000.0,Boroondara City Council,-37.83757,145.05572,Southern Metropolitan,8920.0
Camberwell,32a Cornell St,3,t,1595295.278881672,S,Jellis,3/03/2018,7.7,3124.0,3.0,2.0,3.0,565.0,173.0,1980.0,Boroondara City Council,-37.83972,145.09186,Southern Metropolitan,8920.0
Camberwell,15 Laxdale Rd,5,h,,SP,Marshall,3/03/2018,7.7,3124.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,8920.0
Camberwell,9 Royal Cr,4,h,2110496.4602246415,S,Marshall,3/03/2018,7.7,3124.0,4.0,2.0,2.0,651.0,,1910.0,Boroondara City Council,-37.82762,145.06115,Southern Metropolitan,8920.0
Camberwell,8 Thomas St,4,h,1938136.5444770511,VB,Buxton,3/03/2018,7.7,3124.0,4.0,2.0,2.0,720.0,,,Boroondara City Council,-37.84303,145.09569,Southern Metropolitan,8920.0
Canterbury,94 Highfield Rd,3,h,1747838.8982657327,SN,Woodards,3/03/2018,8.4,3126.0,3.0,1.0,2.0,630.0,,,Boroondara City Council,-37.83367,145.08535,Southern Metropolitan,3265.0
Canterbury,5/67 Wattle Valley Rd,2,u,,SP,Jellis,3/03/2018,8.4,3126.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,3265.0
Carrum,3A Church Rd,5,t,,S,Buxton,3/03/2018,31.2,3197.0,5.0,2.0,2.0,446.0,301.0,2014.0,Kingston City Council,-38.07785,145.12707,South-Eastern Metropolitan,1989.0
Carrum Downs,29 Protea St,3,h,,SP,McLennan,3/03/2018,34.9,3201.0,3.0,1.0,1.0,416.0,116.0,2003.0,Frankston City Council,-38.09853,145.1876,South-Eastern Metropolitan,8060.0
Caulfield South,522 Kooyong Rd,2,h,993068.449866709,PI,Purplebricks,3/03/2018,8.7,3162.0,2.0,1.0,2.0,320.0,,,Glen Eira City Council,-37.89957,145.01257,Southern Metropolitan,5051.0
Caulfield South,8 Steele St,3,h,1611040.835535992,SN,Gary,3/03/2018,8.7,3162.0,3.0,2.0,2.0,588.0,,1950.0,Glen Eira City Council,-37.89692,145.0258,Southern Metropolitan,5051.0
Caulfield South,3 Sycamore St,4,h,1738822.198120892,S,hockingstuart,3/03/2018,8.7,3162.0,4.0,2.0,2.0,529.0,164.0,1890.0,Glen Eira City Council,-37.88891,145.015,Southern Metropolitan,5051.0
Cheltenham,5 Baringhup St,5,h,1235238.926479866,SN,Hodges,3/03/2018,17.9,3192.0,5.0,2.0,3.0,591.0,,,Bayside City Council,-37.9649,145.06202,Southern Metropolitan,9758.0
Chirnside Park,22 Kingswood Dr,3,h,,PI,Ray,3/03/2018,27.1,3116.0,3.0,2.0,1.0,875.0,,,Yarra Ranges Shire Council,-37.75369,145.32821,Eastern Victoria,3789.0
Clifton Hill,4/28 Groom St,3,u,,PI,Nelson,3/03/2018,3.6,3068.0,,,,,,,Yarra City Council,,,Northern Metropolitan,2954.0
Coburg North,5 Anzac Av,3,h,,SN,Ray,3/03/2018,6.7,3058.0,3.0,1.0,5.0,686.0,,,Darebin City Council,-37.72224,144.9644,Northern Metropolitan,3445.0
Croydon,9a Arundel St,4,t,,PN,McGrath,3/03/2018,23.0,3136.0,,,,,,,Maroondah City Council,,,Eastern Metropolitan,11925.0
Croydon,2 Oakwood Ri,5,h,,S,Noel,3/03/2018,23.0,3136.0,,,,,,,Maroondah City Council,,,Eastern Metropolitan,11925.0
Dandenong,1/1 Vizard St,3,u,506868.7611620485,SP,McLennan,3/03/2018,24.7,3175.0,3.0,1.0,2.0,321.0,,,Greater Dandenong City Council,-37.97308,145.21587,South-Eastern Metropolitan,10894.0
Dandenong North,78 Loch Rd,4,h,813432.1274704803,PI,Hall,3/03/2018,24.7,3175.0,4.0,3.0,3.0,796.0,199.0,1975.0,Greater Dandenong City Council,-37.95715,145.21985,South-Eastern Metropolitan,8322.0
Dandenong North,4 Sherwood Cr,5,h,,PI,Stockdale,3/03/2018,24.7,3175.0,5.0,3.0,7.0,651.0,267.0,1990.0,Greater Dandenong City Council,-37.95423,145.22024,South-Eastern Metropolitan,8322.0
Dandenong North,3 Suffolk Rd,3,h,722684.593091186,PI,Barry,3/03/2018,24.7,3175.0,3.0,2.0,2.0,656.0,,,Greater Dandenong City Council,-37.94829,145.2213,South-Eastern Metropolitan,8322.0
Deer Park,30 Edmondshaw Dr,4,h,610490.0745799069,VB,R,3/03/2018,14.8,3023.0,4.0,2.0,2.0,401.0,,,Brimbank City Council,-37.77897,144.76399,Western Metropolitan,6388.0
Dingley Village,2 Lackenheath Ct,4,h,,VB,Buxton,3/03/2018,22.2,3172.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,3940.0
Doncaster East,14 Thea Gr,6,h,1424238.777822201,SP,Jellis,3/03/2018,14.3,3109.0,6.0,2.0,2.0,725.0,,,Manningham City Council,-37.79813,145.15229,Eastern Metropolitan,10999.0
Eaglemont,17 Durham St,3,h,1585895.8284254246,PI,Philip,3/03/2018,8.9,3084.0,3.0,1.0,2.0,839.0,,,Banyule City Council,-37.76233,145.0666,Eastern Metropolitan,1651.0
East Melbourne,203/1 Powlett St,2,u,,SP,Whiting,3/03/2018,1.3,3002.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,3040.0
Elwood,11 Addison St,5,h,2151350.9390925732,SN,McGrath,3/03/2018,7.2,3184.0,5.0,3.0,2.0,523.0,315.0,1920.0,Port Phillip City Council,-37.87472,144.98133,Southern Metropolitan,8989.0
Elwood,8/131 Brighton Rd,1,u,,PI,McGrath,3/03/2018,7.2,3184.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,8989.0
Elwood,10 Kingsley St,4,h,,SN,Chisholm,3/03/2018,7.2,3184.0,4.0,4.0,2.0,487.0,503.0,2009.0,Port Phillip City Council,-37.88802,144.99018,Southern Metropolitan,8989.0
Elwood,2/33 Tennyson St,3,t,,SP,Cayzer,3/03/2018,7.2,3184.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,8989.0
Epping,37 Bacchus Dr,4,h,643813.6511626417,VB,Love,3/03/2018,19.6,3076.0,4.0,3.0,2.0,370.0,189.0,2010.0,Whittlesea City Council,-37.62614,145.03306,Northern Metropolitan,10926.0
Epping,861 Edgars Rd,4,h,596000.9718352007,PI,HAR,3/03/2018,19.6,3076.0,4.0,2.0,2.0,322.0,,2013.0,Whittlesea City Council,-37.62447,145.00449,Northern Metropolitan,10926.0
Essendon West,4/432 Buckley St,2,h,,PI,Barry,3/03/2018,7.5,3040.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,588.0
Fairfield,263 Gillies St,3,h,1408807.624172044,SN,Jellis,3/03/2018,5.7,3078.0,3.0,2.0,2.0,337.0,160.0,2010.0,Darebin City Council,-37.76847,145.01894,Northern Metropolitan,2970.0
Fitzroy,6/192 Argyle St,3,u,,PI,Philip,3/03/2018,2.1,3065.0,,,,,,,Yarra City Council,,,Northern Metropolitan,5825.0
Fitzroy,194 Moor St,2,h,,SP,Jellis,3/03/2018,2.1,3065.0,2.0,1.0,,83.0,,,Yarra City Council,-37.80212,144.98189,Northern Metropolitan,5825.0
Fitzroy North,25 Ivan St,1,h,,S,Collins,3/03/2018,3.6,3068.0,1.0,1.0,,,,,Moreland City Council,-37.78218,144.98678,Northern Metropolitan,6244.0
Flemington,34 Bryant St,2,h,,SP,Nelson,3/03/2018,3.4,3031.0,2.0,1.0,,162.0,,,Melbourne City Council,-37.78521,144.93271,Northern Metropolitan,3593.0
Footscray,5/38 Lynch St,1,u,,SP,Jas,3/03/2018,5.1,3011.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,7570.0
Frankston,27 Foot St,3,h,,PI,Ash,3/03/2018,38.0,3199.0,3.0,1.0,1.0,796.0,,,Frankston City Council,-38.15617,145.13144,South-Eastern Metropolitan,17055.0
Glen Iris,19 Hope St,3,h,1674839.7796922813,S,Marshall,3/03/2018,7.3,3146.0,3.0,2.0,1.0,256.0,140.0,1995.0,Boroondara City Council,-37.86292,145.04961,Southern Metropolitan,10412.0
Glen Iris,17 Nepean St,4,h,2145069.7898535095,S,Marshall,3/03/2018,7.3,3146.0,4.0,2.0,3.0,650.0,,1920.0,Boroondara City Council,-37.84848,145.05547,Southern Metropolitan,10412.0
Glen Iris,14 Netherlee St,4,h,1843821.8249254825,SN,Thomson,3/03/2018,7.3,3146.0,4.0,3.0,2.0,358.0,234.0,1910.0,Boroondara City Council,-37.86128,145.04912,Southern Metropolitan,10412.0
Glen Waverley,2/48 Fairhills Pde,3,h,,PI,Harcourts,3/03/2018,16.7,3150.0,,,,,,,Monash City Council,,,Eastern Metropolitan,15321.0
Glen Waverley,1/1 Landridge St,3,u,,PI,Harcourts,3/03/2018,16.7,3150.0,,,,,,,Monash City Council,,,Eastern Metropolitan,15321.0
Glen Waverley,4A Martin Pl,3,t,1071163.0791331062,PI,hockingstuart,3/03/2018,16.7,3150.0,3.0,2.0,2.0,280.0,,,Monash City Council,-37.86873,145.16173,Eastern Metropolitan,15321.0
Glenroy,191 Daley St,2,h,718552.0253802132,PI,Barry,3/03/2018,11.2,3046.0,2.0,1.0,2.0,615.0,,,Moreland City Council,-37.69606,144.91794,Northern Metropolitan,8870.0
Greensborough,486 Greensborough Rd,4,h,842676.1862319713,PI,Barry,3/03/2018,16.1,3088.0,4.0,2.0,3.0,665.0,,,Banyule City Council,-37.7068,145.08911,Northern Metropolitan,8524.0
Greensborough,1/5 Moodie St,2,u,,VB,Darren,3/03/2018,16.1,3088.0,,,,,,,Banyule City Council,,,Northern Metropolitan,8524.0
Hampton,9 Fewster Rd,3,h,1664890.7952171208,PI,Jellis,3/03/2018,13.8,3188.0,3.0,2.0,2.0,707.0,,,Bayside City Council,-37.93761,145.01261,Southern Metropolitan,5454.0
Hampton East,23 Katoomba St,4,h,1658791.8836673955,S,Jellis,3/03/2018,13.8,3188.0,4.0,3.0,3.0,715.0,,2015.0,Bayside City Council,-37.93487,145.03427,Southern Metropolitan,2356.0
Hawthorn,42 Berkeley St,6,h,,S,Marshall,3/03/2018,5.3,3122.0,6.0,4.0,2.0,1416.0,,,Boroondara City Council,-37.83269,145.03627,Southern Metropolitan,11308.0
Hawthorn,2/18 Connell St,2,u,,S,Jellis,3/03/2018,5.3,3122.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,11308.0
Hawthorn,13/574 Glenferrie Rd,2,u,,S,Marshall,3/03/2018,5.3,3122.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,11308.0
Hawthorn,219/2 Golding St,2,u,,S,Marshall,3/03/2018,5.3,3122.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,11308.0
Hawthorn,8/2 Grattan St,2,u,,S,Jellis,3/03/2018,5.3,3122.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,11308.0
Hawthorn,66 Illawarra Rd,5,h,2104799.55560935,S,Marshall,3/03/2018,5.3,3122.0,5.0,2.0,2.0,731.0,350.0,1930.0,Boroondara City Council,-37.83487,145.03934,Southern Metropolitan,11308.0
Hawthorn,15/179 Power St,2,u,,SA,Marshall,3/03/2018,5.3,3122.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,11308.0
Hawthorn,14 Salisbury Gr,4,h,2007883.8229762346,S,Jellis,3/03/2018,5.3,3122.0,4.0,2.0,0.0,378.0,170.0,1890.0,Boroondara City Council,-37.81592,145.03837,Southern Metropolitan,11308.0
Hawthorn East,29 Lingwell Rd,4,h,1821261.6379315555,PI,Biggin,3/03/2018,6.2,3123.0,4.0,2.0,1.0,440.0,214.0,1890.0,Boroondara City Council,-37.82155,145.05186,Southern Metropolitan,6482.0
Heathmont,172 Bedford Rd,4,h,988552.3978768815,PI,Philip,3/03/2018,21.3,3135.0,4.0,2.0,1.0,698.0,166.0,1960.0,Maroondah City Council,-37.82382,145.25031,Eastern Metropolitan,3794.0
Heidelberg,13A Almay Gr,4,h,1039688.0529155338,SN,Miles,3/03/2018,8.9,3084.0,4.0,2.0,2.0,280.0,197.0,2013.0,Banyule City Council,-37.75072,145.06345,Eastern Metropolitan,2890.0
Heidelberg Heights,9 Burns Ct,2,h,759742.3566495898,SP,Miles,3/03/2018,8.8,3081.0,2.0,1.0,1.0,576.0,,,Banyule City Council,-37.73579,145.05499,Eastern Metropolitan,2947.0
Hoppers Crossing,12 Roseland Cr,3,h,523252.96332809195,PI,Barry,3/03/2018,18.4,3029.0,3.0,2.0,2.0,554.0,,,Wyndham City Council,-37.88537,144.6828,Western Metropolitan,13830.0
Ivanhoe,2/110 Hawker St,3,t,,SN,Miles,3/03/2018,7.8,3079.0,,,,,,,Banyule City Council,,,Eastern Metropolitan,5549.0
Ivanhoe,114 Ivanhoe Pde,4,h,1634211.436152516,SP,Nelson,3/03/2018,7.8,3079.0,4.0,2.0,2.0,626.0,190.0,1945.0,Banyule City Council,-37.75938,145.04547,Eastern Metropolitan,5549.0
Ivanhoe,14 Toora St,2,h,1258782.7181026447,SN,Miles,3/03/2018,7.8,3079.0,2.0,1.0,1.0,887.0,178.0,1920.0,Banyule City Council,-37.76945,145.04578,Eastern Metropolitan,5549.0
Keilor East,1 Maurice Ct,5,h,1031938.345455328,PI,Barry,3/03/2018,11.7,3033.0,5.0,3.0,2.0,540.0,,,Brimbank City Council,-37.73684,144.87255,Western Metropolitan,5629.0
Kew,23 Duke St,5,h,,S,Marshall,3/03/2018,5.4,3101.0,5.0,5.0,12.0,835.0,447.0,2011.0,Boroondara City Council,-37.79534,145.0325,Southern Metropolitan,10331.0
Kew,10 Gellibrand St,4,h,,S,Jellis,3/03/2018,5.4,3101.0,4.0,4.0,3.0,888.0,,,Boroondara City Council,-37.80994,145.03233,Southern Metropolitan,10331.0
Kew,21 Marshall Av,5,h,1895319.8846132294,PI,Marshall,3/03/2018,5.4,3101.0,5.0,2.0,2.0,879.0,278.0,1930.0,Boroondara City Council,-37.80595,145.04686,Southern Metropolitan,10331.0
Kingsbury,35 Green Av,3,h,728096.1123846985,SN,Ray,3/03/2018,12.1,3083.0,3.0,1.0,1.0,573.0,85.0,1965.0,Darebin City Council,-37.7141,145.0321,Northern Metropolitan,1414.0
Lalor,5 Andes Ct,3,h,613351.7062619171,SP,Love,3/03/2018,16.3,3075.0,3.0,1.0,1.0,567.0,132.0,1972.0,Whittlesea City Council,-37.66478,144.99851,Northern Metropolitan,8279.0
MacLeod,8 Hinkler Av,3,h,,S,Nelson,3/03/2018,12.7,3085.0,,,,,,,Banyule City Council,,,Northern Metropolitan,4168.0
Malvern,7/14 Elizabeth St,2,u,,VB,Marshall,3/03/2018,5.9,3144.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,4675.0
Malvern East,1794 Malvern Rd,4,h,1999716.874855692,SP,Marshall,3/03/2018,8.4,3145.0,4.0,2.0,3.0,665.0,205.0,1930.0,Stonnington City Council,-37.86814,145.05942,Southern Metropolitan,8801.0
Malvern East,4/17 Moama Rd,2,u,,S,Hodges,3/03/2018,8.4,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0
Meadow Heights,2/7 McNicol Cl,3,u,,PI,YPA,3/03/2018,17.4,3048.0,,,,,,,Hume City Council,,,Northern Metropolitan,4704.0
Meadow Heights,14 Yandoit Ct,3,h,561009.6543881635,PI,HAR,3/03/2018,17.4,3048.0,3.0,1.0,3.0,748.0,105.0,1970.0,Hume City Council,-37.66014,144.91646,Northern Metropolitan,4704.0
Melbourne,1801/469 St Kilda Rd,3,u,,SN,Kay,3/03/2018,0.0,3000.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496.0
Melbourne,133/539 St Kilda Rd,1,u,,SP,Biggin,3/03/2018,0.0,3000.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496.0
Melton West,1 Hilton Wy,3,h,,PI,FN,3/03/2018,31.7,3337.0,3.0,2.0,2.0,727.0,131.0,1990.0,Melton City Council,-37.68263,144.5598,Northern Victoria,6065.0
Mickleham,23 Ellscott Bvd,5,h,631467.6319979744,SN,Ray,3/03/2018,20.6,3064.0,5.0,2.0,2.0,507.0,,,Hume City Council,-37.53703,144.89854,Northern Metropolitan,1158.0
Middle Park,386 Richardson St,3,h,2343921.185332492,SP,Marshall,3/03/2018,3.0,3206.0,3.0,2.0,1.0,232.0,158.0,1900.0,Port Phillip City Council,-37.85335,144.96755,Southern Metropolitan,2019.0
Mill Park,23 Kellaway Cr,3,h,637204.5269106191,PI,Barry,3/03/2018,17.9,3082.0,3.0,2.0,3.0,592.0,180.0,1985.0,Whittlesea City Council,-37.66022,145.05789,Northern Metropolitan,10529.0
Mont Albert,11A Rostrevor Pde,3,h,1435367.424424153,VB,Fletchers,3/03/2018,10.2,3127.0,3.0,2.0,2.0,584.0,187.0,1990.0,Boroondara City Council,-37.81153,145.1061,Eastern Metropolitan,2079.0
Moonee Ponds,13/53 Buckley St,2,u,,SN,Barry,3/03/2018,6.2,3039.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6232.0
Mooroolbark,26 Diane Cr,3,u,,VB,Noel,3/03/2018,26.5,3138.0,3.0,1.0,2.0,384.0,95.0,1960.0,Yarra Ranges Shire Council,-37.78201,145.30863,Eastern Victoria,8280.0
Mount Waverley,2/336 Huntingdale Rd,3,t,,PI,McGrath,3/03/2018,14.2,3149.0,,,,,,,Monash City Council,,,Eastern Metropolitan,13366.0
Mount Waverley,2 Madison Ct,3,h,1448462.9802101522,S,Jellis,3/03/2018,14.2,3149.0,3.0,1.0,2.0,749.0,,,Monash City Council,-37.87794,145.11461,Eastern Metropolitan,13366.0
Mount Waverley,7 Meredith St,5,h,1435167.4266438885,VB,Jellis,3/03/2018,14.2,3149.0,5.0,2.0,2.0,667.0,,,Monash City Council,-37.88272,145.1192,Eastern Metropolitan,13366.0
Mulgrave,2/12 Knell St,4,t,,PI,Ray,3/03/2018,18.8,3170.0,,,,,,,Monash City Council,,,South-Eastern Metropolitan,7113.0
Mulgrave,33 Roberts Av,3,h,846664.7601316181,SN,Thomson,3/03/2018,18.8,3170.0,3.0,1.0,2.0,695.0,,,Monash City Council,-37.92767,145.15014,South-Eastern Metropolitan,7113.0
Murrumbeena,5/1 Kitmont St,1,u,,PN,Geoff,3/03/2018,10.1,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,4442.0
